codigo_escola;ano;anos_escolares;ideb;indicador_rendimento;nota_saeb_matematica;nota_saeb_lingua_portuguesa;nota_saeb_media_padronizada
35924866;2021;anos_finais;5.3;1;257.53;262.17;5.328333
35924866;2023;anos_finais;4.7;0.980192;245.8;241.78;4.793
35924878;2015;anos_finais;5.2;0.96569097;261.55;261.31;5.381
35924878;2017;anos_finais;5.4;0.97916502;269.01;264.92;5.5656672
35924878;2019;anos_finais;5.4;0.99396402;264.85;260.95;5.4303331
35924878;2021;anos_finais;;;;;
35924878;2023;anos_finais;5.2;0.983744;250.96;268.75;5.3285
35924878;2017;todos (1-4);;0.93273097;;;
35924878;2019;todos (1-4);;0.97271502;;;
35924878;2021;todos (1-4);;1;;;
35924878;2023;todos (1-4);4.6;0.973475;274.97;278.17;4.715674
35924885;2015;anos_finais;4;0.93656403;231.18;222.54;4.2286668
35924885;2017;anos_finais;;0.82016098;;;
35924885;2019;anos_finais;4.7;1;240.52;244.36;4.748167
35924885;2021;anos_finais;;0.986355;;;
35924885;2023;anos_finais;4.1;1;219.41;227.81;4.120333
35924885;2017;todos (1-4);;0.64442199;;;
35924885;2019;todos (1-4);;1;;;
35924885;2021;todos (1-4);3.9;0.964892;246.03;257.23;3.99574
35924885;2023;todos (1-4);3.9;0.95669;248.62;257.58;4.037356
35924891;2015;anos_finais;5;0.945297;261.38;258.11;5.3248329
35924891;2017;anos_finais;5;0.98564303;253.1;254;5.1183329
35924891;2019;anos_finais;5.4;0.96760899;267.51;264.25;5.5293331
35924891;2021;anos_finais;5.2;0.958976;264.72;262.75;5.457833
35924891;2023;anos_finais;5.2;0.964248;255.19;268.5;5.394833
35924891;2017;todos (1-4);;0.960998;;;
35924891;2019;todos (1-4);4.5;0.90054899;286.98;285.33;4.9918299
35924891;2021;todos (1-4);4;0.897683;265.85;269.46;4.457195
35924891;2023;todos (1-4);4.1;0.932817;257.78;275.23;4.430229
35924912;2015;anos_finais;4.2;0.94485998;239.56;229.22;4.4796672
35924912;2017;anos_finais;;0.81280601;;;
35924912;2019;anos_finais;5.4;1;263.92;260.47;5.4066672
35924912;2021;anos_finais;4.8;0.957875;245.23;256.64;5.031167
35924912;2023;anos_finais;5.1;0.99389;254.16;253.94;5.135
35924912;2015;anos_iniciais;;;;;
35924912;2017;anos_iniciais;6.3;0.95899999;239.03;223.28;6.5857029
35924912;2019;anos_iniciais;;;;;
35924912;2021;anos_iniciais;;;;;
35924912;2023;anos_iniciais;;;;;
35924912;2017;todos (1-4);3.4;0.77925402;264.98;260.48;4.3108349
35924912;2019;todos (1-4);;;;;
35924912;2021;todos (1-4);3.9;0.917246;269.58;254.39;4.283984
35924912;2023;todos (1-4);5;1;284.5;286.95;4.980959
35924921;2015;anos_iniciais;5.6;0.98320299;213.39;201.13;5.6932902
35924921;2017;anos_iniciais;5.6;0.99328798;211.03;199.61;5.6209879
35924921;2019;anos_iniciais;6.3;0.99637699;232.03;216.74;6.333024
35924921;2021;anos_iniciais;5.7;1;212.26;203.17;5.708816
35924921;2023;anos_iniciais;5.6;1;210.85;198.11;5.589908
35924933;2015;anos_finais;3.7;0.88335103;231.7;217.15;4.1475
35924933;2017;anos_finais;;0.914792;;;
35924933;2019;anos_finais;4.1;0.92225999;234.92;233.13;4.467833
35924933;2021;anos_finais;;1;;;
35924933;2023;anos_finais;4.4;0.950411;241.2;237.75;4.649167
35924933;2015;anos_iniciais;5.6;0.97285497;213.31;201.98;5.7072182
35924933;2017;anos_iniciais;;0.94604802;;;
35924933;2019;anos_iniciais;5.6;0.96350402;220.99;200.5;5.8270559
35924933;2021;anos_iniciais;5.7;1;214.14;202.17;5.726512
35924933;2023;anos_iniciais;5.1;0.972829;202.54;189.94;5.282774
35924933;2017;todos (1-4);;0.72774601;;;
35924933;2019;todos (1-4);;0.74498397;;;
35924933;2021;todos (1-4);;1;;;
35924933;2023;todos (1-4);4;0.917517;260.82;270.43;4.40107
35924945;2015;anos_finais;;0.922885;;;
35924945;2017;anos_finais;4.2;0.93224502;237.11;235.63;4.546
35924945;2019;anos_finais;5.4;0.960217;265.79;269.66;5.5908332
35924945;2021;anos_finais;4.9;0.996463;246.71;250.36;4.951167
35924945;2023;anos_finais;4.7;0.934618;250.64;252.86;5.058333
35924945;2015;anos_iniciais;6.3;0.984945;229.38;224.98;6.4320788
35924945;2017;anos_iniciais;5.8;0.98519701;219.44;203.44;5.8507481
35924945;2019;anos_iniciais;6.9;0.99552101;253.63;228.88;6.9659648
35924945;2021;anos_iniciais;6.3;1;229.9;216.99;6.29673
35924945;2023;anos_iniciais;6.6;0.996964;242.87;222.19;6.638795
35924945;2017;todos (1-4);3.4;0.79176301;260.58;264.6;4.310564
35924945;2019;todos (1-4);4.2;0.87717199;275.14;283.63;4.799798
35924945;2021;todos (1-4);;0.981986;;;
35924945;2023;todos (1-4);4;0.885572;263.54;276.44;4.529242
35924957;2015;anos_iniciais;6.9;0.99757701;251.39;229.62;6.936481
35924957;2017;anos_iniciais;6.7;0.98979998;243.16;229.28;6.7734199
35924957;2019;anos_iniciais;6.8;0.99406201;250.11;224.28;6.8151441
35924957;2021;anos_iniciais;6.2;0.996759;227.31;217.81;6.262212
35924957;2023;anos_iniciais;6.5;1;236.48;222.86;6.52903
35924969;2015;anos_finais;4.2;0.96673501;235.13;227.91;4.3839998
35924969;2017;anos_finais;;0.893758;;;
35924969;2019;anos_finais;4.6;0.91324198;255.08;249.61;5.0784998
35924969;2021;anos_finais;;0.978158;;;
35924969;2023;anos_finais;;0.853139;;;
35924969;2017;todos (1-4);;0.90902197;;;
35924969;2019;todos (1-4);3.1;0.79484397;245.38;251.83;3.9059219
35924969;2021;todos (1-4);4;0.914751;260.02;266.23;4.32696
35924969;2023;todos (1-4);;0.741697;;;
35924970;2015;anos_iniciais;;;;;
35924970;2017;anos_iniciais;;;;;
35924970;2019;anos_iniciais;;;;;
35924970;2021;anos_iniciais;;;;;
35924970;2023;anos_iniciais;;;;;
35924982;2015;anos_iniciais;5.7;0.96524501;225.48;200.31;5.9091058
35924982;2017;anos_iniciais;6.9;0.99269098;250.89;228.77;6.911675
35924982;2019;anos_iniciais;6;0.99518102;225.28;205.3;5.9963889
35924982;2021;anos_iniciais;5.7;0.990711;220.36;199.19;5.791033
35924982;2023;anos_iniciais;6.1;0.976721;228.33;217.5;6.276041
35924994;2015;anos_finais;5.2;0.97973901;258.4;259.87;5.3045001
35924994;2017;anos_finais;5.3;0.974141;259.52;269.32;5.4808331
35924994;2019;anos_finais;5.6;0.98125201;268.73;274.14;5.7148328
35924994;2021;anos_finais;5.3;0.985543;258.94;266.44;5.423
35924994;2023;anos_finais;5.6;0.995227;261.8;273.39;5.5865
35924994;2017;todos (1-4);;0.92845398;;;
35924994;2019;todos (1-4);4.8;0.96991301;276.77;291.57;4.941844
35924994;2021;todos (1-4);;0.996644;;;
35924994;2023;todos (1-4);4.7;0.987917;272.23;286.3;4.798897
35925007;2015;anos_finais;6.2;1;287.32;283.5;6.1803331
35925007;2017;anos_finais;6.3;0.995951;294.1;283.92;6.3006668
35925007;2019;anos_finais;6.3;1;291.82;287.95;6.3296671
35925007;2021;anos_finais;6.2;1;285.19;288.91;6.235
35925007;2023;anos_finais;6.2;0.996463;281.15;289.57;6.178667
35925007;2017;todos (1-4);4.1;0.91911399;275.26;257.89;4.4161539
35925007;2019;todos (1-4);4.5;0.96619201;279.42;271.92;4.684752
35925007;2021;todos (1-4);;0.928553;;;
35925007;2023;todos (1-4);4.6;0.957941;276.02;281.06;4.773685
35925019;2015;anos_finais;4.8;0.97896701;249.54;247.29;4.9471669
35925019;2017;anos_finais;4.8;0.97661197;244.57;250.19;4.9126668
35925019;2019;anos_finais;5.7;0.96086299;285.39;271.61;5.9503331
35925019;2021;anos_finais;5.5;0.977922;272.7;263.95;5.610833
35925019;2023;anos_finais;5.4;0.979933;262.11;267.54;5.494167
35925019;2017;todos (1-4);4.2;0.953076;262.13;267.7;4.3786001
35925019;2019;todos (1-4);4.9;0.94146502;296.82;290.89;5.212975
35925019;2021;todos (1-4);;0.92578;;;
35925019;2023;todos (1-4);;;;;
35925020;2015;anos_finais;5;0.95665401;254.37;257.54;5.1985002
35925020;2017;anos_finais;;0.90328503;;;
35925020;2019;anos_finais;5;0.92578298;260.45;262.04;5.3748331
35925020;2021;anos_finais;5.3;0.959422;262.51;271.42;5.5655
35925020;2023;anos_finais;4.9;0.958366;252.63;255.59;5.137
35925020;2017;todos (1-4);4.2;0.88749897;278.95;277.07;4.755106
35925020;2019;todos (1-4);4.5;0.93686199;280.23;276.75;4.7682929
35925020;2021;todos (1-4);4.5;0.936695;279.85;279.81;4.808764
35925020;2023;todos (1-4);;0.941769;;;
35925032;2015;anos_finais;4.2;0.95852202;232.84;232.43;4.4211669
35925032;2017;anos_finais;4;0.94869798;225.08;230.39;4.2581668
35925032;2019;anos_finais;4.6;0.95567203;242.77;247;4.829833
35925032;2021;anos_finais;4.3;0.952405;231.86;237.53;4.489833
35925032;2023;anos_finais;4.6;0.996991;232.87;246.6;4.657833
35925032;2015;anos_iniciais;5.3;1;204.41;186.96;5.2642798
35925032;2017;anos_iniciais;;;;;
35925032;2019;anos_iniciais;;;;;
35925032;2021;anos_iniciais;;;;;
35925032;2023;anos_iniciais;;;;;
35925044;2015;anos_finais;4.2;0.92714602;239.07;233.01;4.534667
35925044;2017;anos_finais;;0.90454;;;
35925044;2019;anos_finais;4.6;0.99748099;238.03;237.22;4.587667
35925044;2021;anos_finais;4.4;0.995983;236.04;231.18;4.453667
35925044;2023;anos_finais;4.4;0.964903;233.29;239.19;4.541333
35925044;2015;anos_iniciais;4.9;0.95068198;199.04;184.24;5.1123438
35925044;2017;anos_iniciais;;;;;
35925044;2019;anos_iniciais;;;;;
35925044;2021;anos_iniciais;;;;;
35925044;2023;anos_iniciais;;;;;
35925044;2017;todos (1-4);;0.89726198;;;
35925044;2019;todos (1-4);4.2;0.98474097;259.73;259.55;4.223177
35925044;2021;todos (1-4);;0.986865;;;
35925044;2023;todos (1-4);3.9;0.956082;251.16;256.43;4.055815
35925056;2015;anos_finais;4.6;0.918109;251.92;251.77;5.0615001
35925056;2017;anos_finais;4.4;0.95065701;238.25;240.66;4.6486669
35925056;2019;anos_finais;4.8;0.98233002;244.89;247.63;4.8756671
35925056;2021;anos_finais;;0.983505;;;
35925056;2023;anos_finais;5.1;0.997227;250.14;254.15;5.0715
35925056;2017;todos (1-4);3.9;0.91355699;261.72;263.64;4.3122129
35925056;2019;todos (1-4);3.7;0.94853598;236.94;259.39;3.900557
35925056;2021;todos (1-4);;0.938949;;;
35925056;2023;todos (1-4);4.3;1;262.59;263.85;4.327426
35925068;2015;anos_finais;3.8;0.86455101;236.15;229.33;4.4246669
35925068;2017;anos_finais;;0.91017598;;;
35925068;2019;anos_finais;;0.96678501;;;
35925068;2021;anos_finais;4.2;0.984902;226.68;227.13;4.230167
35925068;2023;anos_finais;3.9;0.928944;222.84;231.95;4.2465
35925068;2015;anos_iniciais;;;;;
35925068;2017;anos_iniciais;;;;;
35925068;2019;anos_iniciais;;;;;
35925068;2021;anos_iniciais;;;;;
35925068;2023;anos_iniciais;;;;;
35925068;2017;todos (1-4);;0.90575701;;;
35925068;2019;todos (1-4);3.7;0.967134;238.75;256;3.8752201
35925068;2021;todos (1-4);;0.938013;;;
35925068;2023;todos (1-4);3.3;0.802108;250.43;259.81;4.096161
35925073;2015;anos_finais;4.8;0.97444201;246.04;248.12;4.902667
35925073;2017;anos_finais;;0.97799999;;;
35925073;2019;anos_finais;5.3;1;257.23;259.64;5.2814999
35925073;2021;anos_finais;5;0.993964;251.53;249.8;5.022167
35925073;2023;anos_finais;5;0.991492;251.39;253.7;5.084833
35925073;2015;anos_iniciais;6;0.99448502;221.54;212.24;6.0508242
35925073;2017;anos_iniciais;5.9;0.996176;220.77;208.58;5.9697752
35925073;2019;anos_iniciais;6.3;0.99779302;235.66;212.71;6.3290262
35925073;2021;anos_iniciais;5.9;0.996986;217.98;206.75;5.883067
35925073;2023;anos_iniciais;5.8;0.997188;217.69;204.63;5.838988
35925073;2017;todos (1-4);3.8;0.97899997;243.24;248.97;3.832902
35925073;2019;todos (1-4);;;;;
35925073;2021;todos (1-4);;;;;
35925073;2023;todos (1-4);;;;;
35925081;2015;anos_iniciais;6.6;0.99045599;241.83;221.99;6.6153111
35925081;2017;anos_iniciais;6.5;0.994174;238.38;222.42;6.557662
35925081;2019;anos_iniciais;6.3;1;234.72;212.75;6.3118062
35925081;2021;anos_iniciais;5.7;0.986001;215.65;200.83;5.730965
35925081;2023;anos_iniciais;5.5;0.996986;210.09;197.38;5.562131
35925093;2015;anos_finais;;;;;
35925093;2017;anos_finais;4.4;0.93019998;241.39;244.38;4.7631669
35925093;2019;anos_finais;;;;;
35925093;2021;anos_finais;4.6;0.97218;242.18;242.21;4.739833
35925093;2023;anos_finais;4.3;0.989749;232.06;231.09;4.385833
35925093;2015;anos_iniciais;6;0.972826;226.03;213.31;6.1559658
35925093;2017;anos_iniciais;;;;;
35925093;2019;anos_iniciais;;;;;
35925093;2021;anos_iniciais;;;;;
35925093;2023;anos_iniciais;;;;;
35925111;2015;anos_finais;3.9;0.83174002;242.53;237.79;4.6719999
35925111;2017;anos_finais;4.7;0.94175202;247.02;250.39;4.9569998
35925111;2019;anos_finais;4.8;0.97132701;252.16;241.91;4.9013329
35925111;2021;anos_finais;5.2;0.997481;255.83;259.68;5.2585
35925111;2023;anos_finais;5.4;0.99311;257.19;266.62;5.396833
35925111;2017;todos (1-4);;0.83920699;;;
35925111;2019;todos (1-4);;0.900159;;;
35925111;2021;todos (1-4);;0.967708;;;
35925111;2023;todos (1-4);3.9;0.932359;251.01;267.98;4.226612
35925123;2015;anos_finais;3.9;0.91661799;233.72;220.34;4.234333
35925123;2017;anos_finais;;0.951087;;;
35925123;2019;anos_finais;4.5;0.95960701;241.42;241.19;4.7103329
35925123;2021;anos_finais;;0.953064;;;
35925123;2023;anos_finais;4.7;0.97859;242.4;247.61;4.8335
35925123;2015;anos_iniciais;;;;;
35925123;2017;anos_iniciais;;;;;
35925123;2019;anos_iniciais;;;;;
35925123;2021;anos_iniciais;;;;;
35925123;2023;anos_iniciais;;;;;
35925123;2017;todos (1-4);;0.81924498;;;
35925123;2019;todos (1-4);3.7;0.88058698;259.57;259.79;4.2245221
35925123;2021;todos (1-4);;0.96117;;;
35925123;2023;todos (1-4);4.3;0.938378;264.89;279.16;4.588921
35925135;2015;anos_iniciais;;;;;
35925135;2017;anos_iniciais;;;;;
35925135;2019;anos_iniciais;;;;;
35925135;2021;anos_iniciais;;;;;
35925135;2023;anos_iniciais;;;;;
35925147;2015;anos_iniciais;5.8;0.96562397;220.95;208.82;5.9773831
35925147;2017;anos_iniciais;;;;;
35925147;2019;anos_iniciais;;;;;
35925147;2021;anos_iniciais;;;;;
35925147;2023;anos_iniciais;;;;;
35925159;2015;anos_finais;3.2;0.77374399;234.52;216.97;4.1915002
35925159;2017;anos_finais;;0.79759699;;;
35925159;2019;anos_finais;4.6;0.88753301;252.82;259.47;5.204833
35925159;2021;anos_finais;4.9;0.9515;251.69;256.99;5.144667
35925159;2023;anos_finais;;0.882148;;;
35925159;2017;todos (1-4);3.7;0.78405499;270.19;279.54;4.669198
35925159;2019;todos (1-4);;0.86117399;;;
35925159;2021;todos (1-4);4;0.86184;266.87;282.21;4.662389
35925159;2023;todos (1-4);;0.813913;;;
35925160;2015;anos_iniciais;5.7;0.98494798;216.41;203.76;5.7987418
35925160;2017;anos_iniciais;5.7;0.97401398;219.91;204.3;5.875545
35925160;2019;anos_iniciais;6;0.99137801;221.66;210.66;6.024569
35925160;2021;anos_iniciais;5.7;0.972084;215.74;206.39;5.833774
35925160;2023;anos_iniciais;5.3;0.980333;204.95;195.93;5.437676
35925172;2015;anos_finais;4.1;0.93135703;234.15;230.54;4.4115
35925172;2017;anos_finais;;0.92959201;;;
35925172;2019;anos_finais;;0.88330501;;;
35925172;2021;anos_finais;4.8;0.947651;248.74;253.58;5.038667
35925172;2023;anos_finais;4.7;0.953906;244.14;249.38;4.892
35925172;2017;todos (1-4);;0.87295002;;;
35925172;2019;todos (1-4);;0.79111898;;;
35925172;2021;todos (1-4);;0.820345;;;
35925172;2023;todos (1-4);4;0.920312;257.34;268.94;4.329888
35925184;2015;anos_finais;3.5;0.75856698;237.73;236.85;4.576333
35925184;2017;anos_finais;;0.76304299;;;
35925184;2019;anos_finais;4.6;0.91246402;249.94;250.74;5.0114999
35925184;2021;anos_finais;;0.921498;;;
35925184;2023;anos_finais;;0.915111;;;
35925184;2015;anos_iniciais;;;;;
35925184;2017;anos_iniciais;;;;;
35925184;2019;anos_iniciais;;;;;
35925184;2021;anos_iniciais;;;;;
35925184;2023;anos_iniciais;;;;;
35925184;2017;todos (1-4);;0.75850099;;;
35925184;2019;todos (1-4);3.3;0.79797798;250.89;263.75;4.1617441
35925184;2021;todos (1-4);;0.895693;;;
35925184;2023;todos (1-4);;0.854682;;;
35925196;2015;anos_finais;;0.86436898;;;
35925196;2017;anos_finais;4.1;0.84618503;236.75;256.63;4.889833
35925196;2019;anos_finais;5.1;0.95383;257.92;263.98;5.3651671
35925196;2021;anos_finais;5.5;0.997735;263.18;264.74;5.465333
35925196;2023;anos_finais;4.7;0.933156;252.59;252.81;5.09
35925196;2015;anos_iniciais;;;;;
35925196;2017;anos_iniciais;;;;;
35925196;2019;anos_iniciais;;;;;
35925196;2021;anos_iniciais;;;;;
35925196;2023;anos_iniciais;;;;;
35925196;2017;todos (1-4);;0.68739599;;;
35925196;2019;todos (1-4);;0.78581297;;;
35925196;2021;todos (1-4);;0.995316;;;
35925196;2023;todos (1-4);;0.697057;;;
35925202;2015;anos_iniciais;6;0.96166998;230.37;213.17;6.2362452
35925202;2017;anos_iniciais;6.3;0.96820498;234;223.89;6.500802
35925202;2019;anos_iniciais;6.8;1;246.97;225.22;6.7725019
35925202;2021;anos_iniciais;;0.975111;;;
35925202;2023;anos_iniciais;6.3;0.994782;227.17;219.8;6.295722
35925226;2015;anos_finais;;;;;
35925226;2017;anos_finais;;;;;
35925226;2019;anos_finais;;;;;
35925226;2021;anos_finais;;;;;
35925226;2023;anos_finais;;;;;
35925226;2015;anos_iniciais;6.3;0.99737298;234.89;210.68;6.2772322
35925226;2017;anos_iniciais;6.2;0.996759;225.16;216.44;6.196454
35925226;2019;anos_iniciais;6.6;0.99052697;246.47;220.61;6.6789508
35925226;2021;anos_iniciais;6.2;0.964451;231.12;221.62;6.404194
35925226;2023;anos_iniciais;6;0.989719;223.69;208.93;6.031673
35925238;2015;anos_iniciais;6.7;0.98695499;245.3;225.88;6.7522602
35925238;2017;anos_iniciais;;1;;;
35925238;2019;anos_iniciais;6.7;0.99737298;240.86;225.94;6.668808
35925238;2021;anos_iniciais;;0.984326;;;
35925238;2023;anos_iniciais;6.2;1;224.39;215.73;6.168668
35925251;2015;anos_iniciais;6;0.99698597;225.31;208.41;6.0531349
35925251;2017;anos_iniciais;;0.98544502;;;
35925251;2019;anos_iniciais;5.7;0.98475802;216.94;200.38;5.7475839
35925251;2021;anos_iniciais;5.4;0.953599;211.77;199.63;5.635101
35925251;2023;anos_iniciais;5.6;0.979661;212.86;205.73;5.766812
35925263;2015;anos_finais;4.2;0.90684903;240.26;236.18;4.6073332
35925263;2017;anos_finais;;0.823439;;;
35925263;2019;anos_finais;4.5;0.897852;246.85;255.55;5.04
35925263;2021;anos_finais;;0.985533;;;
35925263;2023;anos_finais;4.8;0.958691;247.13;255.82;5.049167
35925263;2017;todos (1-4);;0.79352099;;;
35925263;2019;todos (1-4);3.9;0.85540599;265.92;277.11;4.5728488
35925263;2021;todos (1-4);4.5;0.957891;265.59;282.89;4.654591
35925263;2023;todos (1-4);4.3;0.921571;259.96;286.98;4.636746
35925275;2015;anos_finais;4.7;0.92458302;253.83;250.33;5.0693331
35925275;2017;anos_finais;5.5;0.95609403;276;270.89;5.7816672
35925275;2019;anos_finais;5.1;0.95600599;263.83;256.33;5.3363328
35925275;2021;anos_finais;4.9;0.944879;258.41;254.02;5.207167
35925275;2023;anos_finais;4.7;0.896712;258.85;254.6;5.224167
35925275;2017;todos (1-4);3.9;0.90649498;268.33;260.17;4.3532448
35925275;2019;todos (1-4);4.5;0.89870697;287.42;282.35;4.9533992
35925275;2021;todos (1-4);3.7;0.941074;251.4;247.56;3.926401
35925275;2023;todos (1-4);3.6;0.793193;269.86;273.95;4.580731
35925287;2015;anos_finais;5.4;0.95178097;278.01;264.81;5.7136669
35925287;2017;anos_finais;5.8;0.95743799;273.73;288.57;6.0384998
35925287;2019;anos_finais;5.4;0.94559997;265.7;273.82;5.6589999
35925287;2021;anos_finais;5.5;0.968994;266.57;271.62;5.6365
35925287;2023;anos_finais;5.1;0.985927;259.59;253.71;5.221667
35925287;2017;todos (1-4);4.1;0.92687601;263.75;265.69;4.371263
35925287;2019;todos (1-4);4.9;0.96231198;287.23;290.51;5.072886
35925287;2021;todos (1-4);4.5;0.948626;275.04;280.48;4.751238
35925287;2023;todos (1-4);4.6;0.948267;278.78;285.91;4.885053
35925299;2015;anos_iniciais;5.8;0.979702;219.24;205.37;5.8820219
35925299;2017;anos_iniciais;6.5;0.990964;233.44;227.02;6.5466509
35925299;2019;anos_iniciais;6.2;0.99295503;230.72;214.66;6.2701969
35925299;2021;anos_iniciais;5.6;0.976313;214.18;203.18;5.745639
35925299;2023;anos_iniciais;6;0.966166;225.05;217.29;6.209627
35925305;2015;anos_iniciais;;;;;
35925305;2017;anos_iniciais;;;;;
35925305;2019;anos_iniciais;5.9;0.94257599;232.05;212.75;6.2608509
35925305;2021;anos_iniciais;;0.979187;;;
35925305;2023;anos_iniciais;5.7;0.993359;215.28;202.6;5.756086
35925317;2015;anos_finais;3.9;0.864631;234.01;233.27;4.4546671
35925317;2017;anos_finais;;0.87304097;;;
35925317;2019;anos_finais;4.6;0.89197099;249.41;258.75;5.1360002
35925317;2021;anos_finais;4.3;0.864808;244.8;250.37;4.9195
35925317;2023;anos_finais;4.1;0.881012;233.79;243.35;4.619
35925317;2015;anos_iniciais;5.6;0.94700003;217.98;206.83;5.884522
35925317;2017;anos_iniciais;5.8;0.954;226.36;205.97;6.029182
35925317;2019;anos_iniciais;;;;;
35925317;2021;anos_iniciais;;;;;
35925317;2023;anos_iniciais;;;;;
35925317;2017;todos (1-4);3.6;0.83897698;257.29;264.42;4.2616711
35925317;2019;todos (1-4);3.4;0.79747999;254.64;271.01;4.3230948
35925317;2021;todos (1-4);;0.799412;;;
35925317;2023;todos (1-4);3.6;0.808392;259.75;276.83;4.48185
35925329;2015;anos_iniciais;5.7;0.97369599;218.79;204.46;5.8568888
35925329;2017;anos_iniciais;6;0.97813201;221.85;215.94;6.1241951
35925329;2019;anos_iniciais;5.9;0.99153101;221.33;207.19;5.9551802
35925329;2021;anos_iniciais;5.3;0.971684;209.64;190.33;5.425362
35925329;2023;anos_iniciais;5.7;0.985542;219.55;201.07;5.809756
35925330;2015;anos_finais;3.3;0.80071402;228.56;215.63;4.0698328
35925330;2017;anos_finais;;0.886379;;;
35925330;2019;anos_finais;4.6;0.96740198;241;245.75;4.7795
35925330;2021;anos_finais;5;0.992223;250.75;253.28;5.067167
35925330;2023;anos_finais;4.2;0.883998;237.65;244.24;4.698167
35925330;2017;todos (1-4);;0.83085603;;;
35925330;2019;todos (1-4);3.6;0.87010998;251.08;265.39;4.1889629
35925330;2021;todos (1-4);4.2;0.978042;255.71;269.11;4.30954
35925330;2023;todos (1-4);3.2;0.771296;253.19;262.12;4.169506
35925342;2015;anos_iniciais;5.9;0.97378898;219.13;212.94;6.0175591
35925342;2017;anos_iniciais;6.1;0.95851701;230.3;219.22;6.3450909
35925342;2019;anos_iniciais;6.6;0.99634701;239.5;225.63;6.637218
35925342;2021;anos_iniciais;5.7;0.977838;216.62;202.94;5.78784
35925342;2023;anos_iniciais;6.1;0.986517;224.98;215.11;6.168655
35925354;2015;anos_iniciais;6.8;0.982117;252.49;229.43;6.9540191
35925354;2017;anos_iniciais;;0.98405701;;;
35925354;2019;anos_iniciais;6.8;0.98228401;247.03;234.61;6.944375
35925354;2021;anos_iniciais;6.5;0.998996;235.58;224.66;6.544582
35925354;2023;anos_iniciais;6;0.976958;223.99;215.41;6.155217
35925366;2015;anos_iniciais;6.6;0.991;241.77;223.18;6.6358018
