codigo_escola;codigo_escola_mec;nome_escola;distrito;bairro;municipio;diretoria;localizacao;cep;latitude;longitude;nivel_socioeconomico;tratamento_cmsp;tratamento_cmsp_periodo;tratamento_cmsp_intensidade;ano_primeiro_cmsp_real;g_cmsp;grupo_cmsp
34599;35034599;JOAO BREDICKS;VARPA;CENTROVARPA;TUPA;TUPA;Urbana;17625005;-22.08078003;-50.53860092;5,62;1;2020-05-28;14932371;2020;2021;tratada_cmsp
346;35000346;MANOEL DA NOBREGA PADRE;FREGUESIA DO O;NOSSA SENHORA DO O;SAO PAULO;NORTE 1;Urbana;2734000;-23.49990082;-46.69787979;5,48;1;2020-05-27;138669340;2020;2021;tratada_cmsp
34617;35034617;INDIA VANUIRE;TUPA;CENTRO;TUPA;TUPA;Urbana;17600400;-21.93504906;-50.51678848;5,54;1;2020-05-27;132115241;2020;2021;tratada_cmsp
34629;35034629;MARIA BARBIERI DE FREITAS DONA;HERCULANDIA;CENTRO;HERCULANDIA;TUPA;Urbana;17650000;-22.0072403;-50.38764191;5,12;1;2020-05-28;40579990;2020;2021;tratada_cmsp
3463;35003463;REINALDO RIBEIRO DA SILVA DOUTOR;LAPA;VILA ANASTACIO;SAO PAULO;CENTRO OESTE;Urbana;5095035;-23.51189995;-46.721241;5,41;1;2020-05-27;167385830;2020;2021;tratada_cmsp
34630;35034630;ESTHER VERIS CERPE PROFESSORA;TUPA;VILA TEIXEIRA;TUPA;TUPA;Urbana;17600550;-21.93132019;-50.52180862;5,53;1;2020-05-28;43047924;2020;2021;tratada_cmsp
34642;35034642;HELENA PAVANELLI PORTO PROFESSORA;TUPA;CENTRO;TUPA;TUPA;Urbana;17600260;-21.93814087;-50.51350021;5,41;1;2020-05-27;35637927;2020;2021;tratada_cmsp
34654;35034654;ANISIO CARNEIRO PROFESSOR;TUPA;CENTRO;TUPA;TUPA;Urbana;17601210;-21.92607307;-50.51070404;5,36;1;2020-05-27;38844630;2020;2021;tratada_cmsp
34666;35034666;TSUYA OHNO KIMURA PROFESSORA;BASTOS;CENTRO;BASTOS;TUPA;Urbana;17690017;-21.92281723;-50.73209381;5,2;1;2020-05-27;51471905;2020;2021;tratada_cmsp
34678;35034678;ARISTIDES RODRIGUES SIMOES;HERCULANDIA;CENTRO;HERCULANDIA;TUPA;Urbana;17650013;-22.00795937;-50.38663483;4,99;1;2020-05-27;51813389;2020;2021;tratada_cmsp
34685;35034685;NELSON DE CASTRO MAESTRO;TUPA;VILA DAS INDUSTRIAS;TUPA;TUPA;Urbana;17604290;-21.94296074;-50.52249908;5,1;1;2020-05-28;10549895;2020;2021;tratada_cmsp
34691;35034691;DR IRINEU BULLER ALMEIDA;BASTOS;CENTRO;BASTOS;TUPA;Urbana;17690000;-21.92650986;-50.73551941;5,3;1;2020-05-27;55299270;2020;2021;tratada_cmsp
34721;35034721;AGUIA DE HAIA;BASTOS;CENTRO;BASTOS;TUPA;Urbana;17690011;-21.91865921;-50.73190689;5,25;1;2020-05-27;68181699;2020;2021;tratada_cmsp
3475;35003475;JOSE CANDIDO DE SOUZA;PERDIZES;PERDIZES;SAO PAULO;CENTRO;Urbana;5019000;-23.53750038;-46.68429947;5,27;1;2020-05-27;23094263;2020;2021;tratada_cmsp
34757;35034757;DINORA ROCHA PROFESSORA;IGUAPE;PORTO RIBEIRA;IGUAPE;MIRACATU;Urbana;11920000;-24.69470024;-47.56610107;5,05;1;2020-05-27;51329856;2020;2021;tratada_cmsp
34769;35034769;JEREMIAS JUNIOR CORONEL;IGUAPE;CENTRO;IGUAPE;MIRACATU;Urbana;11920000;-24.71030045;-47.55929947;5,11;1;2020-05-27;57422005;2020;2021;tratada_cmsp
34770;35034770;JOSE MUNIZ TEIXEIRA;IGUAPE;ROCIO;IGUAPE;MIRACATU;Urbana;11920000;-24.70870018;-47.56829834;5,02;1;2020-05-27;39701969;2020;2021;tratada_cmsp
34800;35034800;VEIGA JUNIOR PROFESSOR;IGUAPE;CENTRO;IGUAPE;MIRACATU;Urbana;11920000;-24.70619965;-47.55770111;5,09;1;2020-05-27;78058590;2020;2021;tratada_cmsp
34812;35034812;CLAY PRESGRAVE DO AMARAL ENGENHEIRO;ANA DIAS;ANA DIAS;ITARIRI;MIRACATU;Urbana;11760000;-24.30290031;-47.06869888;4,85;1;2020-05-27;32103976;2020;2021;tratada_cmsp
34836;35034836;ITARIRI;ITARIRI;CENTRO;ITARIRI;MIRACATU;Urbana;11760000;-24.29269981;-47.17539978;4,78;1;2020-05-27;84322185;2020;2021;tratada_cmsp
348363;35348363;HOSPITAL AMARAL CARVALHO CLASSE HOSPITALAR;JAU;CHACARA BRAZ MIRAGLIA;JAU;JAU;Urbana;17210080;-22.29129982;-48.54859924;;0;;0;;0;nunca_tratada_cmsp
34861;35034861;PEDRO BARROS;PEDRO BARROS;PEDRO BARROS;MIRACATU;MIRACATU;Urbana;11850000;-24.25165939;-47.3743515;4,7;1;2020-05-27;34231201;2020;2021;tratada_cmsp
3487;35003487;ARTHUR GUIMARAES;SANTA CECILIA;VILA BUARQUE;SAO PAULO;CENTRO;Urbana;1224000;-23.54269028;-46.6489296;4,85;1;2020-05-27;81032148;2020;2021;tratada_cmsp
34873;35034873;ARMANDO GONCALVES PROFESSOR;MIRACATU;CENTRO;MIRACATU;MIRACATU;Urbana;11850000;-24.28507042;-47.45893097;4,95;1;2020-05-27;42571491;2020;2021;tratada_cmsp
34897;35034897;USHISUKE MIADAIRA;JUQUIA;CEDRO;JUQUIA;MIRACATU;Urbana;11800000;-24.32559013;-47.5743103;4,87;1;2020-05-27;15592070;2020;2021;tratada_cmsp
34903;35034903;ALICE RODRIGUES MOTTA PROFESSORA;JUQUIA;VILA SANCHES;JUQUIA;MIRACATU;Urbana;11800000;-24.31669998;-47.63199997;4,8;1;2020-05-27;43406997;2020;2021;tratada_cmsp
349124;35349124;BAIRRO FAZENDA GRANDE;JUNDIAI;FAZENDA GRANDE;JUNDIAI;JUNDIAI;Urbana;13212409;-23.17219925;-46.96659851;5,29;1;2020-05-27;210422425;2020;2021;tratada_cmsp
34915;35034915;OSWALDO FLORENCIO PROFESSOR;JUQUIA;CENTRO;JUQUIA;MIRACATU;Urbana;11800000;-24.32060051;-47.63470078;4,88;1;2020-05-27;49370626;2020;2021;tratada_cmsp
34939;35034939;JOAO ADORNO VASSAO;JUQUIA;VILA INDUSTRIAL;JUQUIA;MIRACATU;Urbana;11800000;-24.31529999;-47.63880157;4,99;1;2020-05-27;112345122;2020;2021;tratada_cmsp
34940;35034940;BIGUA;MIRACATU;BIGUA;MIRACATU;MIRACATU;Urbana;11850000;-24.30900002;-47.50699997;4,7;1;2020-05-27;10762989;2020;2021;tratada_cmsp
349446;35349446;CENTRO ATEND SOCIOED ADOLESC DE CERQUEIRA CESAR IIICIP;CERQUEIRA CESAR;AREA RURAL DE CERQUEIRA CESAR;CERQUEIRA CESAR;AVARE;Rural;18769899;-23.05129051;-49.13290024;;1;2021-02-12;12764;2021;2021;tratada_cmsp
34952;35034952;RAPOSO TAVARES;ITARIRI;RAPOSO TAVARES;ITARIRI;MIRACATU;Urbana;11760000;-24.29555321;-47.13679504;4,91;1;2020-05-28;12168448;2020;2021;tratada_cmsp
349550;35349550;CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE DE ARUJA CI;ARUJA;SAO BENTO;ARUJA;JACAREI;Urbana;7442200;-23.42394066;-46.2894783;;1;2021-02-10;90032;2021;2021;tratada_cmsp
34964;35034964;OTAVIANO SOARES ALBUQUERQUE;PEDRO DE TOLEDO;CENTRO;PEDRO DE TOLEDO;MIRACATU;Urbana;11790000;-24.27779579;-47.22975922;4,95;1;2020-05-27;91787498;2020;2021;tratada_cmsp
3499;35003499;ZULEIKA DE BARROS MARTINS FERREIRA PROFESSORA;PERDIZES;PERDIZES;SAO PAULO;CENTRO;Urbana;5008010;-23.5291996;-46.68323898;5,36;1;2020-05-27;52103586;2020;2021;tratada_cmsp
34997;35034997;FRUTUOSO PEREIRA DE MORAES;CAJATI;BICO DO PATO;CAJATI;REGISTRO;Urbana;11950000;-24.72122955;-48.10149002;5,06;1;2020-05-27;100785272;2020;2021;tratada_cmsp
349999;35349999;CENTRO DE ATEND SOCIO-EDUC AO ADOLESCENTE DE ARUJA-CIP;ARUJA;JARDIM SAO BENTO;ARUJA;JACAREI;Urbana;7400000;-46.2893;-46.2893;;0;;0;;0;nunca_tratada_cmsp
35002;35035002;CELSO ANTONIO PROFESSOR;CAJATI;CENTRO;CAJATI;REGISTRO;Urbana;11950000;-24.72584915;-48.11325073;5,13;1;2020-05-27;156166541;2020;2021;tratada_cmsp
35014;35035014;BERNARDO FERREIRA MACHADO CAPITAO;JACUPIRANGA;CENTRO;JACUPIRANGA;REGISTRO;Urbana;11940000;-24.69630051;-48.00249863;4,87;1;2020-05-27;48923806;2020;2021;tratada_cmsp
350308;35350308;EDSON RONTANI;PIRACICABA;RESIDENCIAL ALTOS DO PIRACICABA;PIRACICABA;PIRACICABA;Urbana;13412276;-22.68530083;-47.66426849;5,29;1;2020-05-27;51622651;2020;2021;tratada_cmsp
35038;35035038;MILCIO BAZOLI PROFESSOR;PARIQUERA-ACU;VILA PERI PERI;PARIQUERA-ACU;REGISTRO;Urbana;11930000;-24.70680046;-47.88970184;4,99;1;2020-05-27;27280142;2020;2021;tratada_cmsp
3505;35003505;DEODORO MARECHAL;BOM RETIRO;BOM RETIRO;SAO PAULO;CENTRO;Urbana;1131000;-23.52605057;-46.64307022;4,73;1;2020-05-27;43769473;2020;2021;tratada_cmsp
350588;35350588;JARDIM DIVA TARLA DE CARVALHO;RIBEIRAO PRETO;JARDIM DIVA TARLA DE CARVALHO;RIBEIRAO PRETO;RIBEIRAO PRETO;Urbana;14079390;-21.13108063;-47.74161911;5,25;1;2020-05-27;52724279;2020;2021;tratada_cmsp
350643;35350643;NEUSA MARIA DO BEM PROFESSORA;SERRANA;JARDIM DAS ROSAS II;SERRANA;RIBEIRAO PRETO;Urbana;14150000;-21.20834923;-47.60536957;5,1;1;2020-05-27;99430593;2020;2021;tratada_cmsp
35075;35035075;ANTONIO FERNANDES PROFESSOR;REGISTRO;VILA TUPI;REGISTRO;REGISTRO;Urbana;11900000;-24.49769974;-47.84930038;5;1;2020-05-27;104786643;2020;2021;tratada_cmsp
35087;35035087;RUY PRADO DE MENDONCA FILHO PROFESSOR;REGISTRO;VILA RIBEIROPOLIS;REGISTRO;REGISTRO;Urbana;11900000;-24.50449944;-47.84069824;5,12;1;2020-05-27;160647940;2020;2021;tratada_cmsp
35099;35035099;JOAQUIM GOULART PROFESSOR;REGISTRO;SERROTE;REGISTRO;REGISTRO;Rural;11900000;-24.40576935;-47.74239731;4,51;1;2020-05-27;11697284;2020;2021;tratada_cmsp
35105;35035105;PASCOAL GRECCO PROFESSOR;REGISTRO;TAQUARUCU;REGISTRO;REGISTRO;Rural;11900000;-24.52437782;-47.93515396;4,43;1;2020-05-27;10334699;2020;2021;tratada_cmsp
351064;35351064;SONIA MARIA ALEXANDRE PEREIRA PROFESSORA;SAO JOSE DOS CAMPOS;JARDIM TORRAO DE OURO;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;Urbana;12229010;-23.27129936;-45.86259842;5,13;1;2020-05-27;22906754;2020;2021;tratada_cmsp
351076;35351076;VICENTE MINICUCCI PROFESSOR;FRANCA;RECANTO ELIMAR;FRANCA;FRANCA;Urbana;14403286;-20.56945038;-47.38116074;5,5;1;2020-05-27;745852748;2020;2021;tratada_cmsp
35117;35035117;KOKI KITAJIMA;REGISTRO;NOSSO TETO;REGISTRO;REGISTRO;Urbana;11900000;-24.51362991;-47.83449173;5,1;1;2020-05-27;110523466;2020;2021;tratada_cmsp
35130;35035130;FABIO BARRETO DOUTOR;REGISTRO;CENTRO;REGISTRO;REGISTRO;Urbana;11900000;-24.49629974;-47.84700012;4,64;1;2020-05-27;29728482;2020;2021;tratada_cmsp
35142;35035142;PLACIDO DE PAULA E SILVA;SETE BARRAS;CENTRO;SETE BARRAS;REGISTRO;Urbana;11910000;-24.38960075;-47.92679977;4,92;1;2020-05-27;96777197;2020;2021;tratada_cmsp
35154;35035154;MARIA SANTANA DE ALMEIDA PROFESSORA;SETE BARRAS;CENTRO;SETE BARRAS;REGISTRO;Urbana;11910000;-24.38260078;-47.92710114;4,52;1;2020-05-27;36043154;2020;2021;tratada_cmsp
35166;35035166;MARIA APARECIDA VIANA MUNIZ PROFESSORA;ELDORADO;CENTRO;ELDORADO;REGISTRO;Urbana;11960000;-24.52059937;-48.10850143;4,8;1;2020-05-27;54688182;2020;2021;tratada_cmsp
3517;35003517;MARINA CERQUEIRA CESAR PROFESSORA;LAPA;VILA ROMANA;SAO PAULO;CENTRO OESTE;Urbana;5053000;-23.53786087;-46.70059967;5,35;1;2020-05-27;41707474;2020;2021;tratada_cmsp
35178;35035178;JAYME ALMEIDA PAIVA DOUTOR;ELDORADO;CENTRO;ELDORADO;REGISTRO;Urbana;11960000;-24.52300072;-48.11100006;4,74;1;2020-05-27;43861497;2020;2021;tratada_cmsp
35185;35035185;MIGUEL ABU YAGHI CORONEL;JACUPIRANGA;CENTRO;JACUPIRANGA;REGISTRO;Urbana;11940000;-24.69300079;-48.00080109;5,03;1;2020-05-27;106066829;2020;2021;tratada_cmsp
35191;35035191;YOLANDA ARAUJO SILVA PAIVA PROFESSORA;CANANEIA;CENTRO;CANANEIA;REGISTRO;Urbana;11990000;-25.01609993;-47.92919922;4,89;1;2020-05-27;68050793;2020;2021;tratada_cmsp
35208;35035208;MANOEL CAMILLO JUNIOR PROFESSOR;PARIQUERA-ACU;CENTRO;PARIQUERA-ACU;REGISTRO;Urbana;11930000;-24.71730042;-47.88410187;4,84;1;2020-05-27;29543197;2020;2021;tratada_cmsp
35212;35035212;MARIA DAS DORES VIANA PEREIRA PROFESSORA;ITAPEUNA;DISTRITO DE ITAPEUNA;ELDORADO;REGISTRO;Rural;11960000;-24.59622002;-48.21537018;4,7;1;2020-05-27;23795161;2020;2021;tratada_cmsp
35233;35035233;ANTONIO FIGUEIREDO NAVAS COMENDADOR;PROMISSAO;CENTRO;PROMISSAO;LINS;Urbana;16370000;-21.54140091;-49.86389923;5,3;1;2020-05-27;152428424;2020;2021;tratada_cmsp
352561;35352561;AIR FERREIRA DO NASCIMENTO PROFESSOR;ITAPEVI;SAO JOAO;ITAPEVI;ITAPEVI;Urbana;6675200;-23.54560089;-46.96977997;5,31;1;2020-05-27;141485780;2020;2021;tratada_cmsp
35257;35035257;SALATHIEL VAZ DE TOLEDO PROF;ITU;RANCHO GRANDE;ITU;ITU;Urbana;13306050;-23.2859993;-47.27640152;5,13;1;2020-05-27;49643241;2020;2021;tratada_cmsp
352573;35352573;ANTONIO CARLOS BRASILEIRO DE ALMEIDA JOBIM TOM JOBIM;IGUATEMI;JARDIM DA CONQUISTA ZONA LESTE;SAO PAULO;LESTE 3;Urbana;8344000;-23.60810089;-46.45526123;5,21;1;2020-05-27;109146208;2020;2021;tratada_cmsp
352585;35352585;BOM PASTOR II;GUARULHOS NORTE;RECREIO SAO JORGE;GUARULHOS;GUARULHOS NORTE;Urbana;7144170;-23.39793015;-46.52214813;5;1;2020-05-27;151703728;2020;2021;tratada_cmsp
352603;35352603;GILBERTO DE CARVALHO PROFESSOR;SUZANO;CIDADE BOA VISTA;SUZANO;SUZANO;Urbana;8693200;-23.49939919;-46.30020142;5,14;1;2020-05-27;111501464;2020;2021;tratada_cmsp
35269;35035269;SYLAS BALTAZAR DE ARAUJO PROFESSOR;MIRACATU;OLIVEIRA BARROS;MIRACATU;MIRACATU;Urbana;11850000;-24.31809998;-47.54399872;4,85;1;2020-05-27;9986008;2020;2021;tratada_cmsp
35270;35035270;TRES BARRAS;PEDRO DE TOLEDO;TRES BARRAS;PEDRO DE TOLEDO;MIRACATU;Urbana;11790000;-24.30578995;-47.26681137;4,63;1;2020-05-27;23992352;2020;2021;tratada_cmsp
35282;35035282;ARMANDO DE SALLES OLIVEIRA GOVERNADOR;SETE BARRAS;VOTUPOCA;SETE BARRAS;REGISTRO;Rural;11910000;-24.4095993;-47.93370056;;1;2020-05-28;2541677;2020;2021;tratada_cmsp
35294;35035294;MARY AZEVEDO DE CARVALHO PROFESSORA;CAJATI;BAIRRO INHUGUVIRA;CAJATI;REGISTRO;Urbana;11950000;-24.74200058;-48.10900116;4,8;1;2020-05-27;52235770;2020;2021;tratada_cmsp
3530;35003530;ALARICO SILVEIRA DOUTOR;BARRA FUNDA;BARRA FUNDA;SAO PAULO;CENTRO;Urbana;1154000;-23.52837944;-46.6554985;4,9;1;2020-05-27;75654020;2020;2021;tratada_cmsp
35300;35035300;MIGUEL JOAO PEREIRA PADILHA;RIVERSUL;BAIRRO DOS PADILHAS;RIVERSUL;ITARARE;Rural;18470000;-23.85780907;-49.5006218;;1;2020-05-28;2463786;2020;2021;tratada_cmsp
35336;35035336;SILVERIO MONTEIRO PROFESSOR;ITAPEVA;PACOVA;ITAPEVA;ITAPEVA;Rural;18400970;-24.01847076;-48.68465042;4,58;1;2020-05-27;9039257;2020;2021;tratada_cmsp
35348;35035348;CINIRA DANIEL DA SILVA PROFESSORA;GUARIZINHO;GUARIZINHO;ITAPEVA;ITAPEVA;Rural;18420000;-23.75761032;-48.78945923;4,92;1;2020-05-27;19094628;2020;2021;tratada_cmsp
35361;35035361;MARIA DOLORES VERISSIMO MADUREIRA PROFESSORA;SAO JOSE DOS CAMPOS;JARDIM ANHEMBI;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;Urbana;12235240;-23.22458076;-45.8992691;5,71;1;2020-05-27;108896954;2020;2021;tratada_cmsp
35373;35035373;JOAQUIM ANDRADE MEIRELLES PROFESSOR;SAO JOSE DOS CAMPOS;JARDIM SATELITE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;Urbana;12230680;-23.23296928;-45.88196945;5,55;1;2020-05-27;37319912;2020;2021;tratada_cmsp
35385;35035385;ELMANO FERREIRA VELOSO;SAO JOSE DOS CAMPOS;CHACARAS REUNIDAS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;Urbana;12238350;-23.25250053;-45.92419815;5,16;1;2020-05-27;66319220;2020;2021;tratada_cmsp
35397;35035397;JUVENAL MACHADO DE ARAUJO PROFESSOR;SAO JOSE DOS CAMPOS;VILA TESOURO;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;Urbana;12221540;-23.17037964;-45.84059906;5,4;1;2020-05-27;94106888;2020;2021;tratada_cmsp
35403;35035403;ALEXANDRE RODRIGUES NOGUEIRA;EMBU-GUACU;JARDIM EMILIA;EMBU-GUACU;ITAPECERICA DA SERRA;Urbana;6900360;-23.83649063;-46.81406021;5,22;1;2020-05-27;117378036;2020;2021;tratada_cmsp
35415;35035415;INSTITUTO MARIA IMACULADA;ITAPECERICA DA SERRA;RESSACA;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;Urbana;6887300;-23.68548012;-46.88343048;5,12;1;2020-05-27;59123147;2020;2021;tratada_cmsp
3542;35003542;JOSE MONTEIRO BOANOVA PROFESSOR;VILA LEOPOLDINA;ALTO DA LAPA;SAO PAULO;CENTRO OESTE;Urbana;5086030;-23.52587128;-46.72403717;5,29;1;2020-05-27;148765323;2020;2021;tratada_cmsp
35427;35035427;LUCIA AKEMI MIYA PROFA;ITAPECERICA DA SERRA;JD S PEDRO;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;Urbana;6863240;-23.71940994;-46.79835892;5,09;1;2020-05-27;325752435;2020;2021;tratada_cmsp
35439;35035439;MANOEL DA CONCEICAO SANTOS PROFESSOR;CARAPICUIBA;CONJUNTO HABITACIONAL PRESIDENTE CASTELO BRANCO;CARAPICUIBA;CARAPICUIBA;Urbana;6326040;-23.53100967;-46.82783127;5,39;1;2020-05-27;276561278;2020;2021;tratada_cmsp
35440;35035440;REPUBLICA DE CUBA;JARDIM BELVAL;JARDIM ITAQUITI;BARUERI;ITAPEVI;Urbana;6422020;-23.51370049;-46.90060043;4,99;1;2020-05-27;23596014;2020;2021;tratada_cmsp
35452;35035452;CECILIA DA PALMA VALENTIM SARDINHA PROFESSORA;CARAPICUIBA;CIDADE ARISTON ESTELA AZEVEDO;CARAPICUIBA;CARAPICUIBA;Urbana;6395060;-23.52899933;-46.85200119;5,04;1;2020-05-27;180789355;2020;2021;tratada_cmsp
354569;35354569;CENTRO DE ATENDIMENTO SOC EDUC AO ADOLESC IRAPURU I CIP;IRAPURU;PATURY;IRAPURU;ADAMANTINA;Rural;17880000;-21.52055508;-51.31761074;;0;;0;;0;nunca_tratada_cmsp
354570;35354570;CENTRO DE ATENDIMENTO SOC EDUC AO ADOLESC IRAPURU II CI;IRAPURU;PATURY;IRAPURU;ADAMANTINA;Rural;17880000;-21.52063492;-51.31709576;;1;2021-02-16;27814;2021;2021;tratada_cmsp
35464;35035464;FRANCISCO RIBEIRO ROSA PROFESSOR;CARAPICUIBA;JARDIM TONATO;CARAPICUIBA;CARAPICUIBA;Urbana;6365070;-23.55850029;-46.84949875;;1;2020-05-27;11745654;2020;2021;tratada_cmsp
35476;35035476;CELSO PACHECO BENTIN PROFESSOR;CARAPICUIBA;VILA SILVIANIA;CARAPICUIBA;CARAPICUIBA;Urbana;6381090;-23.54894066;-46.84091949;5,09;1;2020-05-27;98587548;2020;2021;tratada_cmsp
35488;35035488;PEDRO CASEMIRO LEITE PROFESSOR;COTIA;JARDIM DINORAH;COTIA;CARAPICUIBA;Urbana;6703000;-23.60110092;-46.90819931;5,15;1;2020-05-27;102165803;2020;2021;tratada_cmsp
35497;35035497;PEQUENO COTOLENGO DE DOM ORIONI;COTIA;ORIONOPOLIS;COTIA;CARAPICUIBA;Urbana;6708000;-23.59954071;-46.84714127;;0;;0;;0;nunca_tratada_cmsp
35506;35035506;MARIO MANOEL DANTAS DE AQUINO PROFESSOR;FERRAZ DE VASCONCELOS;PARQUE DOURADO;FERRAZ DE VASCONCELOS;SUZANO;Urbana;8527140;-23.55410004;-46.37870026;5,26;1;2020-05-27;83992218;2020;2021;tratada_cmsp
35518;35035518;BATISTA RENZI;SUZANO;VILA SAO FRANCISCO;SUZANO;SUZANO;Urbana;8675421;-23.55005074;-46.31150818;5,55;1;2020-05-27;388316768;2020;2021;tratada_cmsp
35524;35035524;ELIAS ZUGAIB PROFESSOR;POA;JARDIM OBELISCO;POA;ITAQUAQUECETUBA;Urbana;8565130;-23.54068947;-46.34457016;5,14;1;2020-05-27;45413721;2020;2021;tratada_cmsp
35531;35035531;PAULO AMERICO PAGANUCCI PROFESSOR;FERRAZ DE VASCONCELOS;JARDIM YONE;FERRAZ DE VASCONCELOS;SUZANO;Urbana;8504210;-23.5583992;-46.35850143;5,1;1;2020-05-27;108462639;2020;2021;tratada_cmsp
3554;35003554;MAURO DE OLIVEIRA PROFESSOR;PERDIZES;VILA ANGLO BRASILEIRA;SAO PAULO;CENTRO;Urbana;5029030;-23.54224968;-46.69512939;5,29;1;2020-05-27;27632938;2020;2021;tratada_cmsp
35543;35035543;PAULO FERRARI MASSARO PROFESSOR;JUNDIAPEBA;JUNDIAPEBA;MOGI DAS CRUZES;MOGI DAS CRUZES;Urbana;8750570;-23.54870987;-46.25674057;4,88;1;2020-05-27;120692150;2020;2021;tratada_cmsp
35580;35035580;SALGADO FILHO MINISTRO;CIDADE ADEMAR;JARDIM SAO CARLOS ZONA SUL;SAO PAULO;SUL 1;Urbana;4433250;-23.68251038;-46.65628815;4,96;1;2020-05-27;74361238;2020;2021;tratada_cmsp
35592;35035592;FRANCISCO ANTONIO MARTINS JUNIOR PROFESSOR;CAPAO REDONDO;JARDIM SAO BENTO NOVO;SAO PAULO;SUL 2;Urbana;5881270;-23.68186951;-46.78071976;4,86;1;2020-05-27;140389605;2020;2021;tratada_cmsp
35609;35035609;HUMBERTO ALFREDO PUCCA PROFESSOR;JARDIM ANGELA;JARDIM FRATERNIDADE;SAO PAULO;SUL 2;Urbana;5870150;-23.68022919;-46.7734108;5,07;1;2020-05-27;490835495;2020;2021;tratada_cmsp
35610;35035610;RENATA GRAZIANO DE OLIVEIRA PRADO PROFESSORA;JARDIM ANGELA;JARDIM GUARUJA;SAO PAULO;SUL 2;Urbana;5877150;-23.69462013;-46.78910065;4,79;1;2020-05-27;190572175;2020;2021;tratada_cmsp
35622;35035622;OCTALLES MARCONDES FERREIRA;JARDIM SAO LUIS;JARDIM VAZ DE LIMA;SAO PAULO;SUL 2;Urbana;5833080;-23.66783905;-46.75888062;5,12;1;2020-05-27;263855261;2020;2021;tratada_cmsp
35634;35035634;HELIO MOTTA DOUTOR;CAMPO LIMPO;JARDIM OLINDA;SAO PAULO;SUL 1;Urbana;5765170;-23.62899971;-46.75572968;4,84;1;2020-05-27;28044788;2020;2021;tratada_cmsp
35646;35035646;ASSIS CHATEAUBRIAND;CIDADE ADEMAR;JARDIM MARIA LUIZA;SAO PAULO;SUL 1;Urbana;4434110;-23.68255997;-46.66685867;4,85;1;2020-05-28;34633216;2020;2021;tratada_cmsp
35658;35035658;JOSEFINA MARIA BARBOSA PROFESSORA;JARDIM ANGELA;ALTO DA RIVIERA;SAO PAULO;SUL 2;Urbana;4929080;-23.69800949;-46.76060104;5,09;1;2020-05-27;53719300;2020;2021;tratada_cmsp
3566;35003566;MISS BROWNE;PERDIZES;PERDIZES;SAO PAULO;CENTRO;Urbana;5008010;-23.53083992;-46.68062973;5,18;1;2020-05-27;51692656;2020;2021;tratada_cmsp
35661;35035661;PERILLIER MADEMOISELLE;CIDADE DUTRA;JARDIM DAS IMBUIAS;SAO PAULO;SUL 3;Urbana;4829170;-23.72909927;-46.70840073;4,92;1;2020-05-27;97235109;2020;2021;tratada_cmsp
35671;35035671;VILA SANTA MARIA;DIADEMA;SERRARIA;DIADEMA;DIADEMA;Urbana;9980550;-23.70599937;-46.61429977;5,05;1;2020-05-27;115991659;2020;2021;tratada_cmsp
35695;35035695;PAULO EMILIO SALLES GOMES;SANTO ANDRE;JARDIM IRENE;SANTO ANDRE;SANTO ANDRE;Urbana;9170530;-23.70969963;-46.5121994;5,14;1;2020-05-27;158212725;2020;2021;tratada_cmsp
35701;35035701;ANTONIO GROTKOWSKY PASTOR E VEREADOR;GUARULHOS NORTE;JARDIM NOVO PORTUGAL;GUARULHOS;GUARULHOS NORTE;Urbana;7160550;-23.41410065;-46.45159912;5,1;1;2020-05-27;49089887;2020;2021;tratada_cmsp
35713;35035713;CYRO BARREIROS PROFESSOR;GUARULHOS NORTE;JARDIM LENIZE;GUARULHOS;GUARULHOS NORTE;Urbana;7151600;-23.40447998;-46.45326996;5,12;1;2020-05-27;196518351;2020;2021;tratada_cmsp
35725;35035725;MARIA HILDA ORNELAS DE OLIVEIRA PROFESSORA;GUARULHOS SUL;JARDIM SANTO AFONSO;GUARULHOS;GUARULHOS SUL;Urbana;7215130;-23.47117996;-46.43841934;5,08;1;2020-05-27;86702061;2020;2021;tratada_cmsp
35737;35035737;JOSE INOCENCIO MOREIRA CORONEL;BERNARDINO DE CAMPOS;BARRA FUNDA;BERNARDINO DE CAMPOS;OURINHOS;Urbana;18967018;-23.00995255;-49.47641373;5,13;1;2020-05-27;41657641;2020;2021;tratada_cmsp
358;35000358;MATILDE MACEDO SOARES;LIMAO;CASA VERDE ALTA;SAO PAULO;CENTRO;Urbana;2555050;-23.49567032;-46.66732025;4,97;1;2020-05-27;91818609;2020;2021;tratada_cmsp
35828;35035828;AURELIANO MENDONCA PROFESSOR;SAO JOSE DO RIO PRETO;CIDADE NOVA;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;Urbana;15085360;-20.83469963;-49.38539886;5,36;1;2020-05-27;54507208;2020;2021;tratada_cmsp
